WGR_ID,WGR_NAME,SPA_ID,WGR_TYP,WGR_MWSTNR,WGR_KONR,WGR_MWSTKO,JANW_NUMMER,CHG_USER,CHG_ZEIT,NEW_USER,NEW_ZEIT,AKTIV,WGR_RABNR,WGR_INV_SORT,WGR_NAMEID,WGR_BEDGR1,WGR_BEDGR2,KRT_NR,WGR_KONR2,WGR_KONRRUECK,WGR_MWSTKO2,WGR_MWSTKORUECK,WGR_EP1DEF,WGR_EP1PERC,WGR_EP2DEF,WGR_EP2PERC,WGR_KONR3,WGR_MWSTKO3,WGR_FORCB,WGR_NOTRANSFER,WGR_DEPOSIT,WGR_NUMBER,WGR_OQC_METHOD,WGR_OQC_BDAYS,WGR_OQC_SUBSOH,WGR_OQC_ADDLEAD,WGR_OQC_ROUNDING,WGR_OQC_SFACTOR,WGR_ACCINV1,WGR_ACCEXP1,WGR_ACCCOS1,WGR_ACCACC1,WGR_ACCINV2,WGR_ACCEXP2,WGR_ACCCOS2,WGR_ACCACC2,WGR_ACCINV3,WGR_ACCEXP3,WGR_ACCCOS3,WGR_ACCACC3,WGR_ACCINV4,WGR_ACCEXP4,WGR_ACCCOS4,WGR_ACCACC4,WGR_ACCINV5,WGR_ACCEXP5,WGR_ACCCOS5,WGR_ACCACC5,WGR_VATINV1,WGR_VATEXP1,WGR_VATCOS1,WGR_VATACC1,WGR_VATINV2,WGR_VATEXP2,WGR_VATCOS2,WGR_VATACC2,WGR_VATINV3,WGR_VATEXP3,WGR_VATCOS3,WGR_VATACC3,WGR_VATINV4,WGR_VATEXP4,WGR_VATCOS4,WGR_VATACC4,WGR_VATINV5,WGR_VATEXP5,WGR_VATCOS5,WGR_VATACC5,WGR_WGRNR,WGR_WGRNRCNT,ART_NR,WGR_NOREPORT,WGR_ACTTHEO,WGR_TENTATIVE,WGR_FKEY,WGR_KONRADD,WGR_ACCADD1,WGR_ACCADD2,WGR_ACCADD3,WGR_ACCADD4,WGR_ACCADD5,VPK_NR
210,Delivery Leche Entera 848,61,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,275,DELIVERY LECHE ENTERA 848,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,,,,,,,
211,Delivery Leche Saborizada 883,61,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,310,DELIVERY LECHE SABORIZADA 883,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,,,,,,,
212,Delivery Libros 967,56,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,394,DELIVERY LIBROS 967,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967,,,,,,,
213,Delivery Licencias 799,73,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,226,DELIVERY LICENCIAS 799,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,,,,,,,
214,Delivery Listas para Comer 983,55,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,410,DELIVERY LISTAS PARA COMER 983,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983,,,,,,,
215,Delivery Loteria 948,63,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,375,DELIVERY LOTERIA 948,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,,,,,,,
216,Delivery Malta 798,50,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,225,DELIVERY MALTA 798,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,,,,,,,
217,Delivery Manteca y Margarinas 960,66,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,387,DELIVERY MANTECA Y MARGARINAS 960,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,,,,,,,
218,Delivery Mapas 959,56,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,386,DELIVERY MAPAS 959,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,,,,,,,
219,Delivery Marcas Blancas 836,51,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,263,DELIVERY MARCAS BLANCAS 836,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836,,,,,,,
220,Delivery Mariscos 909,53,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,336,DELIVERY MARISCOS 909,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,,,,,,,
221,Delivery Material POP / Fidelizacion 804,60,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,231,DELIVERY MATERIAL POP / FIDELIZACION 804,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804,,,,,,,
222,Delivery Mejicana 889,53,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,316,DELIVERY MEJICANA 889,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,,,,,,,
223,Delivery Muffins y Donuts 865,74,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,292,DELIVERY MUFFINS Y DONUTS 865,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865,,,,,,,
224,Delivery No Carbonatadas 821,45,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,248,DELIVERY NO CARBONATADAS 821,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,,,,,,,
225,Delivery No Carbonatadas Dispensadas 958,46,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,385,DELIVERY NO CARBONATADAS DISPENSADAS 958,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958,,,,,,,
226,Delivery Novedades Heladas 895,58,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,322,DELIVERY NOVEDADES HELADAS 895,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895,,,,,,,
227,Delivery Nueces y Semillas 791,75,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,218,DELIVERY NUECES Y SEMILLAS 791,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791,,,,,,,
228,Delivery Otra Mercaderia General 906,64,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,333,DELIVERY OTRA MERCADERIA GENERAL 906,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906,,,,,,,
229,Delivery Otras Barras de Cereal 952,67,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,379,DELIVERY OTRAS BARRAS DE CEREAL 952,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952,,,,,,,
230,Delivery Otras Bebidas 894,47,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,321,DELIVERY OTRAS BEBIDAS 894,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,,,,,,,
231,Delivery Otras Bebidas Calientes 886,44,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,313,DELIVERY OTRAS BEBIDAS CALIENTES 886,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,,,,,,,
232,Delivery Otras Bebidas Frias Dispensadas 876,46,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,303,DELIVERY OTRAS BEBIDAS FRIAS DISPENSADAS 876,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,,,,,,,
233,Delivery Otras Comidas 945,53,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,372,DELIVERY OTRAS COMIDAS 945,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945,,,,,,,
234,Delivery Otras Comidas Congeladas 896,54,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,323,DELIVERY OTRAS COMIDAS CONGELADAS 896,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896,,,,,,,
235,Delivery Otras Leches y Cremas 825,61,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,252,DELIVERY OTRAS LECHES Y CREMAS 825,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,,,,,,,
236,Delivery Otras Publicaciones 857,56,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,284,DELIVERY OTRAS PUBLICACIONES 857,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,,,,,,,
237,Delivery Otras Tarjetas Prepagas 970,76,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,397,DELIVERY OTRAS TARJETAS PREPAGAS 970,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,,,,,,,
238,Delivery Otros Belleza y Salud 943,48,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,370,DELIVERY OTROS BELLEZA Y SALUD 943,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943,,,,,,,
239,Delivery Otros Comestibles 976,52,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,403,DELIVERY OTROS COMESTIBLES 976,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,,,,,,,
240,Delivery Otros Fiambres 908,66,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,335,DELIVERY OTROS FIAMBRES 908,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908,,,,,,,
241,Delivery Otros insumos 853,60,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,280,DELIVERY OTROS INSUMOS 853,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853,,,,,,,
242,Delivery Otros Lacteos 911,66,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,338,DELIVERY OTROS LACTEOS 911,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911,,,,,,,
243,Delivery Otros Licores 843,62,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,270,DELIVERY OTROS LICORES 843,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,,,,,,,
244,Delivery Otros medicamentos sin receta 816,48,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,243,DELIVERY OTROS MEDICAMENTOS SIN RECETA 816,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816,,,,,,,
245,Delivery Otros No Comestibles 811,65,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,238,DELIVERY OTROS NO COMESTIBLES 811,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,,,,,,,
246,Delivery Otros Panaderia 887,70,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,314,DELIVERY OTROS PANADERIA 887,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,,,,,,,
247,Delivery Otros Perecederos 796,71,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,223,DELIVERY OTROS PERECEDEROS 796,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,,,,,,,
248,Delivery Otros Servicios 840,73,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,267,DELIVERY OTROS SERVICIOS 840,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,,,,,,,
249,Delivery Otros Snacks Salados 904,75,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,331,DELIVERY OTROS SNACKS SALADOS 904,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,,,,,,,
250,Delivery Otros Tabacos 885,68,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,312,DELIVERY OTROS TABACOS 885,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,,,,,,,
251,Delivery Otros Vinos 965,77,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,392,DELIVERY OTROS VINOS 965,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,,,,,,,
252,Delivery Packs de Almuerzo 931,66,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,358,DELIVERY PACKS DE ALMUERZO 931,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931,,,,,,,
253,Delivery Panes y Facturas 877,70,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,304,DELIVERY PANES Y FACTURAS 877,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877,,,,,,,
254,Delivery Panes y Facturas 982,53,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,409,DELIVERY PANES Y FACTURAS 982,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982,,,,,,,
255,"Delivery Panes, Bagels, Muffins 996",69,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,423,"DELIVERY PANES, BAGELS, MUFFINS 996",,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,,,,,,
51,Accesorios para fumar 576,86,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,134,ACCESORIOS PARA FUMAR 576,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,,,
52,Adm. de Tiendas 501,29,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,66,ADM. DE TIENDAS 501,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,,,,,,,
53,Aguas 527,33,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,90,AGUAS 527,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,,,,,,,
54,Aguas Energizantes 630,33,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,181,AGUAS ENERGIZANTES 630,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,
55,Aguas Saborizadas 643,33,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,194,AGUAS SABORIZADAS 643,,,,,,,,0,1,0,1,,,,0,,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,643,,,,,,,
56,Alfajores 465,103,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,34,ALFAJORES 465,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,,,,,,,
57,Alfajores 509,79,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,73,ALFAJORES 509,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,,,,,,,
58,Alimentos para Mascotas 596,87,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,152,ALIMENTOS PARA MASCOTAS 596,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,
59,Alquiler Videos 520,102,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,83,ALQUILER VIDEOS 520,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,
60,Analgesicos 645,34,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,196,ANALGESICOS 645,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,
61,Artesanales 445,36,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,20,ARTESANALES 445,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,,,,,,,
62,Bajo Costo 482,37,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,49,BAJO COSTO 482,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,,,,,,,
63,Bajo Costo 495,36,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,60,BAJO COSTO 495,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495,,,,,,,
64,Barras de Cereal 533,89,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,96,BARRAS DE CEREAL 533,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,,,,,,,
65,Barras de Cereal Saludables 555,89,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,115,BARRAS DE CEREAL SALUDABLES 555,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,,,,,,,
66,"Barras de cereal, semillas y otros 488",79,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,55,"BARRAS DE CEREAL, SEMILLAS Y OTROS 488",,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,,,,,,,
67,Barras sin chocolate 568,79,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,127,BARRAS SIN CHOCOLATE 568,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,,,,,,,
68,Baterias 545,86,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,106,BATERIAS 545,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,,,,,,
69,Brandy y Cognac 612,84,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,165,BRANDY Y COGNAC 612,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,,,,,,,
70,Cafe 586,30,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,143,CAFE 586,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,,,,,,,
71,Cafe Dispensado 651,32,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,201,CAFE DISPENSADO 651,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,,,,,,,
72,Cafe en Pocillo 528,30,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,91,CAFE EN POCILLO 528,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,,,,,,,
73,Cafe y Te 546,38,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,107,CAFE Y TE 546,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,,,,,,,
74,Cajas de Cereales 548,38,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,109,CAJAS DE CEREALES 548,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,,,,,,,
75,Cajero 661,102,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,210,CAJERO 661,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,,,,,,,
76,Cappuccino y Otros Cafes 558,30,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,117,CAPPUCCINO Y OTROS CAFES 558,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,,,,,,,
77,Caramelos a granel 428,79,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,4,CARAMELOS A GRANEL 428,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,,,,,,,
78,Cargos por Servicios 579,35,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,137,CARGOS POR SERVICIOS 579,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,,,,,,,
79,Carnes Frias 581,100,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,138,CARNES FRIAS 581,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,,,,,,,
80,Cassettes 562,86,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,121,CASSETTES 562,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,,,,,,,
81,Celulares y Accesorios 505,86,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,69,CELULARES Y ACCESORIOS 505,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,,,,,,,
82,Champagne y Espumantes 658,106,1,0,,,,21,2026-05-06 22:35:07,21,2026-04-23 08:46:55, ,,207,CHAMPAGNE Y ESPUMANTES 658,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,,,,,,,
83,Chicles 590,79,1,0,,,,21,2026-05-06 22:35:06,21,2026-04-23 08:46:55, ,,147,CHICLES 590,,,,,,,,0,1,0,1,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,,,
